651	5.4783	-65.8011
652	5.4381	-65.7117
653	5.3872	-65.6293
654	5.3266	-65.5408
655	5.2576	-65.4069
656	5.1788	-65.3088
657	5.0953	-65.2109
658	5.0095	-65.0976
659	4.9233	-65.0322
660	4.8395	-64.9484
661	4.7599	-64.8875
662	4.6877	-64.8239
663	4.6236	-64.7880
664	4.5696	-64.7139
665	4.5285	-64.6929
666	4.5005	-64.6878
667	4.4867	-64.6999
668	4.4885	-64.7296
669	4.5068	-64.7761
670	4.5416	-64.8424
671	4.5938	-64.8691
672	4.6622	-65.1752
673	4.7403	-65.2850
674	4.8331	-65.4545
675	4.9405	-65.5913
676	5.0584	-65.7113
677	5.1834	-65.8620
678	5.3128	-66.0145
679	5.4429	-66.1646
680	5.5695	-66.1937
681	5.6881	-66.3255
682	5.7960	-66.4426
683	5.8904	-66.5417
684	5.9687	-66.6201
685	6.0295	-66.6760
686	6.0718	-66.7086
687	6.0959	-66.7179
688	6.1026	-66.7047
689	6.0936	-66.6708
690	6.0708	-66.6408
691	6.0366	-66.5888
692	5.9929	-66.4965
693	5.9428	-66.4353
694	5.8900	-66.3337
695	5.8372	-66.2287
696	5.7866	-66.1232
697	5.7402	-66.0195
698	5.6996	-65.9197
699	5.6658	-65.7981
700	5.6398	-65.8044
701	2.8188	-65.7435
702	2.8293	-65.7104
703	2.8615	-65.7008
704	2.9140	-65.7157
705	2.9853	-65.7333
706	3.0729	-65.7857
707	3.1744	-65.8331
708	3.2867	-65.9133
709	3.4070	-66.0028
710	3.5322	-66.0978
711	3.6591	-66.1950
712	3.7845	-66.2907
713	3.9058	-66.3820
714	4.0204	-66.4659
715	4.1263	-66.5403
716	4.2219	-66.6035
717	4.3061	-66.6544
718	4.3785	-66.7327
719	4.4404	-66.7591
720	4.4907	-66.7735
721	4.5297	-66.7324
722	4.5560	-66.7234
723	4.5734	-66.7067
724	4.5830	-66.5601
725	4.5864	-66.5343
726	4.5844	-66.5065
727	4.5785	-66.4788
728	4.5696	-66.4529
729	4.5590	-66.4713
730	4.5453	-66.4502
731	4.5327	-66.4354
732	4.5227	-66.4281
733	4.5170	-66.4294
734	4.5173	-66.4629
735	4.5261	-66.3158
736	4.5394	-66.3441
737	4.5640	-66.3941
738	4.5993	-66.4494
739	4.6430	-66.5074
740	4.6981	-66.5082
741	4.7660	-66.5327
742	4.8419	-66.6183
743	4.9232	-66.6963
744	5.0057	-66.7826
745	5.0866	-66.8648
746	5.1625	-66.9398
747	5.2299	-67.0043
748	5.2858	-67.0560
749	5.3278	-67.0927
750	5.3545	-67.1131
751	5.3651	-67.1165
752	5.3597	-67.1032
753	5.3394	-67.0741
754	5.3060	-67.0308
755	5.2620	-66.8976
756	5.2107	-66.8629
757	5.1539	-66.7942
758	5.0959	-66.7227
759	5.0397	-66.6516
760	4.9881	-66.5838
761	4.9434	-66.5217
762	4.9073	-66.4674
763	4.8811	-66.4223
764	4.8655	-66.3875
765	4.8608	-66.4331
766	4.8661	-66.2475
767	4.8806	-66.2433
768	4.9055	-66.2500
769	4.9402	-66.2494
770	4.9831	-66.2750
771	5.0345	-66.3095
772	5.0937	-66.3518
773	5.1597	-66.4010
774	5.2316	-66.3396
775	5.3099	-66.4005
776	5.3920	-66.4642
777	5.4766	-66.5300
778	5.5623	-66.5953
779	5.6479	-66.6590
780	5.7319	-66.7193
781	5.8125	-66.7870
782	5.8877	-66.8352
783	5.9552	-66.8741
784	6.0130	-66.9019
785	6.0591	-66.8860
786	6.0924	-66.8886
787	6.1105	-66.8761
788	6.1121	-66.8478
789	6.0965	-66.8039
790	6.0636	-66.6914
791	6.0155	-66.6199
792	5.9516	-66.5361
793	5.8737	-66.4420
794	5.7840	-66.3292
795	5.6846	-66.2223
796	5.5789	-66.1130
797	5.4700	-66.0044
798	5.3611	-66.0101
799	5.2547	-65.9104
800	5.1548	-65.8192
801	2.8469	-65.7386
802	2.8179	-65.7212
803	2.8185	-65.7334
804	2.8473	-65.7733
805	2.9021	-65.8383
806	2.9797	-65.9246
807	3.0759	-66.0282
808	3.1864	-66.1443
809	3.3063	-66.2683
810	3.4305	-66.3220
811	3.5544	-66.4476
812	3.6739	-66.5682
813	3.7852	-66.6806
814	3.8852	-66.7821
815	3.9718	-66.8711
816	4.0436	-66.9592
817	4.1028	-67.0241
818	4.1467	-67.0755
819	4.1767	-67.1148
820	4.1943	-67.0074
821	4.2002	-67.0274
822	4.1994	-66.7188
823	4.1952	-66.7295
824	4.1898	-66.7397
825	4.1860	-66.7516
826	4.1860	-66.7671
827	4.1918	-66.7878
828	4.2050	-66.8150
829	4.2268	-66.8495
830	4.2577	-66.8917
831	4.2978	-66.8736
832	4.3486	-66.9452
833	4.4065	-67.0099
834	4.4713	-67.0802
835	4.5415	-67.1420
836	4.6169	-67.2212
837	4.6943	-67.3015
838	4.7722	-67.3815
839	4.8489	-67.4598
840	4.9231	-67.5350
841	4.9937	-67.6058
842	5.0596	-67.7432
843	5.1186	-67.8009
844	5.1715	-67.8514
845	5.2176	-67.8940
846	5.2565	-67.9731
847	5.2871	-67.9973
848	5.3097	-68.0121
